time	V(a1)	V(vout)	V(vouts2)	V(n001)
1.701529881133000e+002	8.466911e-003	1.529621e+000	1.748376e+000	8.496172e-003
1.703926744571062e+002	8.454975e-003	1.533203e+000	1.711301e+000	8.484866e-003
1.706433669372516e+002	8.445512e-003	1.536895e+000	1.677089e+000	8.473069e-003
1.708429248801990e+002	8.440037e-003	1.539793e+000	1.653861e+000	8.463699e-003
1.709491074141965e+002	8.437781e-003	1.541320e+000	1.643208e+000	8.458721e-003
1.711213767009744e+002	8.434928e-003	1.543774e+000	1.628276e+000	8.450654e-003
1.713817330939293e+002	8.432000e-003	1.547442e+000	1.610078e+000	8.438489e-003
1.716208157125373e+002	8.429997e-003	1.550752e+000	1.598801e+000	8.427346e-003
1.717207657353720e+002	8.429283e-003	1.552121e+000	1.595526e+000	8.422696e-003
1.718207157582066e+002	8.428326e-003	1.553481e+000	1.592466e+000	8.418050e-003
1.719206657810412e+002	8.427125e-003	1.554832e+000	1.589621e+000	8.413409e-003
1.720206158038758e+002	8.425682e-003	1.556173e+000	1.586990e+000	8.408772e-003
1.721205658267105e+002	8.423996e-003	1.557506e+000	1.584573e+000	8.404141e-003
1.722205158495451e+002	8.422068e-003	1.558830e+000	1.582371e+000	8.399514e-003
1.723204658723797e+002	8.419896e-003	1.560144e+000	1.580384e+000	8.394891e-003
1.725206376884531e+002	8.414042e-003	1.562757e+000	1.575246e+000	8.385650e-003
1.726897845928634e+002	8.407667e-003	1.564938e+000	1.569643e+000	8.377856e-003
1.728483075399899e+002	8.400439e-003	1.566957e+000	1.562636e+000	8.370563e-003
1.729664594069659e+002	8.394258e-003	1.568447e+000	1.556052e+000	8.365137e-003
1.731093462718031e+002	8.385904e-003	1.570236e+000	1.546799e+000	8.358583e-003
1.731929495248554e+002	8.380592e-003	1.571275e+000	1.540550e+000	8.354753e-003
1.732854914498180e+002	8.374372e-003	1.572418e+000	1.532738e+000	8.350518e-003
1.733711610929145e+002	8.368317e-003	1.573468e+000	1.524659e+000	8.346601e-003
1.735104708863884e+002	8.357933e-003	1.575160e+000	1.509662e+000	8.340240e-003
1.737350869724833e+002	8.340089e-003	1.577862e+000	1.482537e+000	8.330003e-003
1.738269276462654e+002	8.332523e-003	1.578956e+000	1.470313e+000	8.325825e-003
1.739050474043239e+002	8.326015e-003	1.579880e+000	1.459116e+000	8.322275e-003
1.739789859694326e+002	8.319824e-003	1.580748e+000	1.448035e+000	8.318918e-003
1.740673108660999e+002	8.312424e-003	1.581779e+000	1.434242e+000	8.314911e-003
1.741814775703055e+002	8.302917e-003	1.583101e+000	1.415659e+000	8.309738e-003
1.744247941385567e+002	8.283278e-003	1.585886e+000	1.374320e+000	8.298735e-003
1.745788610650309e+002	8.271582e-003	1.587622e+000	1.347196e+000	8.291784e-003
1.746994897914910e+002	8.262974e-003	1.588963e+000	1.325908e+000	8.286350e-003
1.748947416667224e+002	8.250267e-003	1.591112e+000	1.291807e+000	8.277573e-003
1.750846842904497e+002	8.239556e-003	1.593172e+000	1.259717e+000	8.269052e-003
1.752798206623672e+002	8.230385e-003	1.595251e+000	1.229021e+000	8.260319e-003
1.753859296942790e+002	8.226193e-003	1.596366e+000	1.213569e+000	8.255580e-003
1.755580555598324e+002	8.220551e-003	1.598157e+000	1.190151e+000	8.247904e-003
1.757167947473052e+002	8.216539e-003	1.599784e+000	1.170912e+000	8.240839e-003
1.759220939371579e+002	8.212837e-003	1.601850e+000	1.150157e+000	8.231723e-003
1.761081734850901e+002	8.210638e-003	1.603692e+000	1.134557e+000	8.223481e-003
1.763035162506913e+002	8.209124e-003	1.605594e+000	1.121301e+000	8.214849e-003
1.766064952909544e+002	8.207357e-003	1.608469e+000	1.107277e+000	8.201503e-003
1.767382328452153e+002	8.206677e-003	1.609694e+000	1.103401e+000	8.195716e-003
1.768699703994761e+002	8.205427e-003	1.610904e+000	1.099552e+000	8.189940e-003
1.770017079537370e+002	8.203610e-003	1.612099e+000	1.095731e+000	8.184173e-003
1.771334455079978e+002	8.201223e-003	1.613278e+000	1.091938e+000	8.178416e-003
1.772651830622587e+002	8.198269e-003	1.614442e+000	1.088173e+000	8.172670e-003
1.773969206165195e+002	8.194746e-003	1.615590e+000	1.084435e+000	8.166933e-003
1.775286581707804e+002	8.190654e-003	1.616724e+000	1.080725e+000	8.161207e-003
1.777275048468243e+002	8.182524e-003	1.618404e+000	1.071920e+000	8.152583e-003
1.780007615050541e+002	8.168248e-003	1.620660e+000	1.054995e+000	8.140769e-003
1.781676158866504e+002	8.157875e-003	1.622006e+000	1.041471e+000	8.133577e-003
1.783825448447945e+002	8.142932e-003	1.623703e+000	1.019680e+000	8.124338e-003
1.786720973015703e+002	8.120724e-003	1.625930e+000	9.837998e-001	8.111935e-003
1.788066539385265e+002	8.109550e-003	1.626940e+000	9.637683e-001	8.106189e-003
1.789412105754827e+002	8.098649e-003	1.627934e+000	9.429507e-001	8.100454e-003
1.790757672124389e+002	8.088023e-003	1.628912e+000	9.213469e-001	8.094730e-003
1.792103238493951e+002	8.077671e-003	1.629874e+000	8.989569e-001	8.089017e-003
1.793448804863513e+002	8.067592e-003	1.630820e+000	8.757807e-001	8.083315e-003
1.794794371233076e+002	8.057788e-003	1.631750e+000	8.518183e-001	8.077624e-003
1.796139937602638e+002	8.048257e-003	1.632664e+000	8.270696e-001	8.071944e-003
1.798422841698134e+002	8.034729e-003	1.634179e+000	7.850126e-001	8.062333e-003
1.800705745793631e+002	8.023408e-003	1.635646e+000	7.471585e-001	8.052756e-003
1.802988649889128e+002	8.014294e-003	1.637066e+000	7.135072e-001	8.043212e-003
1.805271553984624e+002	8.007388e-003	1.638437e+000	6.840588e-001	8.033702e-003
1.807554458080121e+002	8.002689e-003	1.639760e+000	6.588132e-001	8.024225e-003
1.809837362175618e+002	8.000197e-003	1.641036e+000	6.377704e-001	8.014781e-003
1.812120266271114e+002	7.999912e-003	1.642264e+000	6.209306e-001	8.005370e-003
1.815131417354262e+002	7.999060e-003	1.643806e+000	6.065452e-001	7.993012e-003
1.816578327156262e+002	7.998762e-003	1.644519e+000	6.022330e-001	7.987093e-003
1.818025236958262e+002	7.997743e-003	1.645214e+000	5.978293e-001	7.981189e-003
1.819472146760262e+002	7.996001e-003	1.645890e+000	5.933341e-001	7.975299e-003
1.820919056562262e+002	7.993536e-003	1.646547e+000	5.887474e-001	7.969424e-003
1.822365966364262e+002	7.990349e-003	1.647186e+000	5.840692e-001	7.963562e-003
1.823812876166263e+002	7.986440e-003	1.647806e+000	5.792994e-001	7.957714e-003
1.825259785968263e+002	7.981808e-003	1.648407e+000	5.744382e-001	7.951881e-003
1.829141193287355e+002	7.963594e-003	1.649930e+000	5.510566e-001	7.936302e-003
1.831597174111616e+002	7.948591e-003	1.650829e+000	5.296273e-001	7.926498e-003
1.833582238121782e+002	7.934878e-003	1.651512e+000	5.074039e-001	7.918603e-003
1.836392741393769e+002	7.913818e-003	1.652430e+000	4.704718e-001	7.907473e-003
1.838776674997791e+002	7.895305e-003	1.653152e+000	4.336357e-001	7.898076e-003
1.840156426865614e+002	7.884345e-003	1.653547e+000	4.098244e-001	7.892655e-003
1.841536178733437e+002	7.873989e-003	1.653926e+000	3.858738e-001	7.887247e-003
1.842915930601261e+002	7.864237e-003	1.654287e+000	3.617842e-001	7.881853e-003
1.844295682469084e+002	7.855090e-003	1.654632e+000	3.375553e-001	7.876473e-003
1.845675434336908e+002	7.846547e-003	1.654960e+000	3.131873e-001	7.871106e-003
1.847055186204731e+002	7.838608e-003	1.655272e+000	2.886801e-001	7.865753e-003
1.848434938072554e+002	7.831274e-003	1.655566e+000	2.640337e-001	7.860413e-003
1.850974251995582e+002	7.820730e-003	1.656061e+000	2.229588e-001	7.850621e-003
1.852127087170657e+002	7.817002e-003	1.656263e+000	2.060587e-001	7.846191e-003
1.853994460138788e+002	7.812322e-003	1.656571e+000	1.805654e-001	7.839035e-003
1.854855895726753e+002	7.810696e-003	1.656703e+000	1.697346e-001	7.835743e-003
1.856611113463868e+002	7.808321e-003	1.656948e+000	1.503281e-001	7.829051e-003
1.857463929597178e+002	7.807567e-003	1.657056e+000	1.420809e-001	7.825809e-003
1.858850762443533e+002	7.806804e-003	1.657215e+000	1.302815e-001	7.820546e-003
1.860507454990644e+002	7.806466e-003	1.657388e+000	1.179872e-001	7.814278e-003
1.861269996622872e+002	7.806452e-003	1.657460e+000	1.131139e-001	7.811400e-003
1.862151335112253e+002	7.806498e-003	1.657534e+000	1.082513e-001	7.808079e-003
1.863144776225837e+002	7.806579e-003	1.657609e+000	1.034380e-001	7.804342e-003
1.864245517419177e+002	7.806632e-003	1.657679e+000	9.890124e-002	7.800210e-003
1.866030029810191e+002	7.806431e-003	1.657775e+000	9.263746e-002	7.793530e-003
1.868557306275249e+002	7.804963e-003	1.657863e+000	8.538021e-002	7.784111e-003
1.870609026096859e+002	7.802242e-003	1.657887e+000	7.963489e-002	7.776501e-003
1.872471013941289e+002	7.798275e-003	1.657881e+000	7.368679e-002	7.769621e-003
1.873305838606808e+002	7.795984e-003	1.657870e+000	7.062148e-002	7.766544e-003
1.874141140713162e+002	7.793360e-003	1.657851e+000	6.705819e-002	7.763472e-003
1.875180140839616e+002	7.789625e-003	1.657818e+000	6.201043e-002	7.759658e-003
1.876143954165242e+002	7.785693e-003	1.657779e+000	5.653659e-002	7.756127e-003
1.877709410014648e+002	7.778367e-003	1.657699e+000	4.606068e-002	7.750406e-003
1.879058053566400e+002	7.771167e-003	1.657616e+000	3.563190e-002	7.745494e-003
1.879841703760447e+002	7.766633e-003	1.657560e+000	2.872805e-002	7.742646e-003
1.880723046188863e+002	7.761251e-003	1.657490e+000	2.009488e-002	7.739448e-003
1.881757664534126e+002	7.754588e-003	1.657399e+000	8.991711e-003	7.735702e-003
1.882857783347352e+002	7.747150e-003	1.657291e+000	-4.097697e-003	7.731727e-003
1.884641604412015e+002	7.734491e-003	1.657098e+000	-2.733995e-002	7.725303e-003
1.885497356732729e+002	7.728237e-003	1.656997e+000	-3.936505e-002	7.722230e-003
1.886319889231739e+002	7.722162e-003	1.656892e+000	-5.167888e-002	7.719282e-003
1.887225601804824e+002	7.715442e-003	1.656770e+000	-6.582554e-002	7.716041e-003
1.888058650748632e+002	7.709274e-003	1.656651e+000	-7.938223e-002	7.713066e-003
1.889413464196908e+002	7.699362e-003	1.656441e+000	-1.023664e-001	7.708240e-003
1.892175664793762e+002	7.680181e-003	1.655977e+000	-1.510083e-001	7.698444e-003
1.893247067905268e+002	7.673218e-003	1.655776e+000	-1.707264e-001	7.694660e-003
1.894318471016774e+002	7.666766e-003	1.655565e+000	-1.900623e-001	7.690886e-003
1.895389874128281e+002	7.660826e-003	1.655344e+000	-2.090159e-001	7.687121e-003
1.896461277239787e+002	7.655397e-003	1.655114e+000	-2.275873e-001	7.683365e-003
1.897532680351293e+002	7.650480e-003	1.654873e+000	-2.457764e-001	7.679618e-003
1.898604083462799e+002	7.646075e-003	1.654621e+000	-2.635833e-001	7.675880e-003
1.899675486574305e+002	7.642182e-003	1.654360e+000	-2.810079e-001	7.672151e-003
1.902185035560471e+002	7.635449e-003	1.653703e+000	-3.172544e-001	7.663453e-003
1.904524239902416e+002	7.631815e-003	1.653045e+000	-3.466565e-001	7.655392e-003
1.906478504047398e+002	7.630449e-003	1.652453e+000	-3.667010e-001	7.648691e-003
1.909310981285132e+002	7.630439e-003	1.651534e+000	-3.893161e-001	7.639033e-003
1.910973637385166e+002	7.631075e-003	1.650962e+000	-3.994263e-001	7.633394e-003
1.913143505042159e+002	7.632052e-003	1.650174e+000	-4.093139e-001	7.626070e-003
1.916053877041763e+002	7.632592e-003	1.649056e+000	-4.190137e-001	7.616306e-003
1.917242036900153e+002	7.632391e-003	1.648577e+000	-4.217606e-001	7.612340e-003
1.918430196758543e+002	7.631596e-003	1.648086e+000	-4.249325e-001	7.608385e-003
1.919618356616933e+002	7.630207e-003	1.647582e+000	-4.285295e-001	7.604442e-003
1.920806516475323e+002	7.628225e-003	1.647067e+000	-4.325515e-001	7.600512e-003
1.921994676333713e+002	7.625650e-003	1.646539e+000	-4.369985e-001	7.596593e-003
1.923182836192104e+002	7.622481e-003	1.645999e+000	-4.418706e-001	7.592685e-003
1.924370996050494e+002	7.618718e-003	1.645447e+000	-4.471678e-001	7.588790e-003
1.925445238622080e+002	7.614638e-003	1.644936e+000	-4.534456e-001	7.585278e-003
1.927187495740542e+002	7.606868e-003	1.644088e+000	-4.654807e-001	7.579602e-003
1.929213365136934e+002	7.596173e-003	1.643074e+000	-4.826072e-001	7.573035e-003
1.931202353759667e+002	7.584196e-003	1.642041e+000	-5.037467e-001	7.566622e-003
1.932264698093372e+002	7.577320e-003	1.641475e+000	-5.166917e-001	7.563210e-003
1.933988220368533e+002	7.565660e-003	1.640539e+000	-5.395834e-001	7.557694e-003
1.934761014806224e+002	7.560296e-003	1.640112e+000	-5.505974e-001	7.555230e-003
1.936652859580655e+002	7.547034e-003	1.639042e+000	-5.799403e-001	7.549217e-003
1.937744752805967e+002	7.539425e-003	1.638409e+000	-5.980070e-001	7.545761e-003
1.939515163813179e+002	7.527408e-003	1.637364e+000	-6.284217e-001	7.540179e-003
1.940717191256718e+002	7.519618e-003	1.636641e+000	-6.496055e-001	7.536404e-003
1.942402433117888e+002	7.509407e-003	1.635604e+000	-6.798399e-001	7.531133e-003
1.943563516438419e+002	7.502962e-003	1.634875e+000	-7.006622e-001	7.527516e-003
1.944616408105807e+002	7.497596e-003	1.634202e+000	-7.192886e-001	7.524245e-003
1.946324820080932e+002	7.489953e-003	1.633093e+000	-7.488903e-001	7.518959e-003
1.947077125882551e+002	7.487031e-003	1.632598e+000	-7.615472e-001	7.516640e-003
1.947965217710310e+002	7.483942e-003	1.632004e+000	-7.759542e-001	7.513908e-003
1.948934826540698e+002	7.481020e-003	1.631348e+000	-7.910707e-001	7.510933e-003
1.950044430568169e+002	7.478253e-003	1.630585e+000	-8.073422e-001	7.507538e-003
1.951843060092000e+002	7.475036e-003	1.629329e+000	-8.317704e-001	7.502059e-003
1.953048999447241e+002	7.473706e-003	1.628473e+000	-8.467745e-001	7.498401e-003
1.953899189411439e+002	7.473134e-003	1.627861e+000	-8.563958e-001	7.495829e-003
1.954738534131822e+002	7.472840e-003	1.627249e+000	-8.650797e-001	7.493297e-003
1.955782010312523e+002	7.472810e-003	1.626479e+000	-8.749248e-001	7.490158e-003
1.956735927990549e+002	7.473063e-003	1.625766e+000	-8.829114e-001	7.487296e-003
1.958285654436015e+002	7.473923e-003	1.624593e+000	-8.942909e-001	7.482664e-003
1.959110760022647e+002	7.474544e-003	1.623961e+000	-8.995852e-001	7.480207e-003
1.959952079419640e+002	7.475249e-003	1.623308e+000	-9.042258e-001	7.477707e-003
1.961088986511919e+002	7.476249e-003	1.622417e+000	-9.096854e-001	7.474340e-003
1.962136201230296e+002	7.477147e-003	1.621584e+000	-9.139367e-001	7.471248e-003
1.963835288601338e+002	7.478368e-003	1.620214e+000	-9.196594e-001	7.466252e-003
1.965373438047122e+002	7.479009e-003	1.618956e+000	-9.241037e-001	7.461751e-003
1.966236680377202e+002	7.479097e-003	1.618241e+000	-9.263469e-001	7.459235e-003
1.970206651322615e+002	7.476047e-003	1.614862e+000	-9.371890e-001	7.447747e-003
1.971206200129132e+002	7.474217e-003	1.613992e+000	-9.406038e-001	7.444877e-003
1.972015714999551e+002	7.472390e-003	1.613281e+000	-9.437687e-001	7.442560e-003
1.972759422897895e+002	7.470434e-003	1.612623e+000	-9.470533e-001	7.440435e-003
1.973548915802622e+002	7.468064e-003	1.611918e+000	-9.510247e-001	7.438186e-003
1.974725320970480e+002	7.463978e-003	1.610856e+000	-9.580150e-001	7.434845e-003
1.976630088821573e+002	7.455999e-003	1.609118e+000	-9.713884e-001	7.429461e-003
1.977786491255460e+002	7.450390e-003	1.608050e+000	-9.808604e-001	7.426208e-003
1.978640452666233e+002	7.445911e-003	1.607253e+000	-9.888257e-001	7.423814e-003
1.979477492453443e+002	7.441271e-003	1.606466e+000	-9.974302e-001	7.421474e-003
1.980517795900018e+002	7.435198e-003	1.605479e+000	-1.009059e+000	7.418574e-003
1.981461236249451e+002	7.429443e-003	1.604576e+000	-1.020586e+000	7.415953e-003
1.982994116820605e+002	7.419711e-003	1.603095e+000	-1.040838e+000	7.411712e-003
1.983769117791435e+002	7.414667e-003	1.602340e+000	-1.051771e+000	7.409576e-003
1.985664629612022e+002	7.402203e-003	1.600468e+000	-1.080814e+000	7.404374e-003
1.986754622524088e+002	7.395081e-003	1.599378e+000	-1.098640e+000	7.401398e-003
1.990037337396444e+002	7.374754e-003	1.596039e+000	-1.155165e+000	7.392501e-003
1.991261085950679e+002	7.367782e-003	1.594771e+000	-1.177410e+000	7.389209e-003
1.992484834504914e+002	7.361486e-003	1.593491e+000	-1.199097e+000	7.385932e-003
1.993708583059150e+002	7.355865e-003	1.592198e+000	-1.220224e+000	7.382668e-003
1.994932331613385e+002	7.350920e-003	1.590891e+000	-1.240793e+000	7.379418e-003
1.996156080167621e+002	7.346650e-003	1.589572e+000	-1.260803e+000	7.376183e-003
1.997379828721856e+002	7.343056e-003	1.588239e+000	-1.280254e+000	7.372961e-003
1.998603577276091e+002	7.340137e-003	1.586894e+000	-1.299145e+000	7.369753e-003
2.000121074422995e+002	7.337663e-003	1.585203e+000	-1.319731e+000	7.365794e-003
2.003408025805925e+002	7.335885e-003	1.581489e+000	-1.358879e+000	7.357293e-003
2.006250296151854e+002	7.337511e-003	1.578194e+000	-1.383420e+000	7.350024e-003
2.009358835454966e+002	7.341207e-003	1.574515e+000	-1.402155e+000	7.342162e-003
2.013233694594684e+002	7.345939e-003	1.569807e+000	-1.415746e+000	7.332488e-003
2.014690238735525e+002	7.347317e-003	1.568007e+000	-1.418508e+000	7.328889e-003
2.016146782876367e+002	7.347815e-003	1.566190e+000	-1.421902e+000	7.325309e-003
2.017603327017209e+002	7.347434e-003	1.564355e+000	-1.425928e+000	7.321750e-003
2.019059871158051e+002	7.346173e-003	1.562502e+000	-1.430586e+000	7.318212e-003
2.020516415298893e+002	7.344033e-003	1.560632e+000	-1.435876e+000	7.314693e-003
2.021972959439734e+002	7.341012e-003	1.558743e+000	-1.441798e+000	7.311195e-003
2.023429503580576e+002	7.337112e-003	1.556837e+000	-1.448352e+000	7.307717e-003
2.027020641141474e+002	7.322902e-003	1.552069e+000	-1.474368e+000	7.299229e-003
2.029487855690238e+002	7.310236e-003	1.548737e+000	-1.499106e+000	7.293469e-003
2.032707028599873e+002	7.291426e-003	1.544314e+000	-1.540451e+000	7.286043e-003
2.035718106317619e+002	7.273064e-003	1.540101e+000	-1.586629e+000	7.279188e-003
2.037473576466951e+002	7.262172e-003	1.537614e+000	-1.617578e+000	7.275232e-003
2.039229046616283e+002	7.252517e-003	1.535102e+000	-1.647880e+000	7.271306e-003
2.040984516765616e+002	7.244098e-003	1.532564e+000	-1.677535e+000	7.267410e-003
2.042739986914948e+002	7.236916e-003	1.530001e+000	-1.706543e+000	7.263544e-003
2.044495457064280e+002	7.230970e-003	1.527412e+000	-1.734903e+000	7.259708e-003
2.046250927213612e+002	7.226260e-003	1.524798e+000	-1.762616e+000	7.255903e-003
2.048006397362944e+002	7.222787e-003	1.522158e+000	-1.789681e+000	7.252127e-003
2.052628289287909e+002	7.221486e-003	1.515089e+000	-1.844475e+000	7.242333e-003
2.055104033532423e+002	7.224099e-003	1.511227e+000	-1.865052e+000	7.237174e-003
2.058193693841092e+002	7.229174e-003	1.506338e+000	-1.882930e+000	7.230820e-003
2.060294514647571e+002	7.232937e-003	1.502966e+000	-1.890771e+000	7.226553e-003
2.064013080048749e+002	7.238232e-003	1.496915e+000	-1.899804e+000	7.219110e-003
2.065494333450116e+002	7.239469e-003	1.494474e+000	-1.901724e+000	7.216183e-003
2.066975586851482e+002	7.239716e-003	1.492017e+000	-1.904784e+000	7.213278e-003
2.068456840252849e+002	7.238973e-003	1.489542e+000	-1.908984e+000	7.210396e-003
2.069938093654215e+002	7.237241e-003	1.487049e+000	-1.914322e+000	7.207535e-003
2.071419347055582e+002	7.234519e-003	1.484539e+000	-1.920800e+000	7.204696e-003
2.072900600456948e+002	7.230807e-003	1.482011e+000	-1.928417e+000	7.201880e-003
2.074381853858315e+002	7.226105e-003	1.479466e+000	-1.937173e+000	7.199085e-003
2.077313443561095e+002	7.213969e-003	1.474391e+000	-1.961062e+000	7.193619e-003
2.079878955183556e+002	7.201048e-003	1.469893e+000	-1.989420e+000	7.188907e-003
2.082813606180702e+002	7.184811e-003	1.464687e+000	-2.028991e+000	7.183598e-003
2.084870063989437e+002	7.173291e-003	1.460998e+000	-2.060657e+000	7.179931e-003
2.086690105128287e+002	7.163496e-003	1.457705e+000	-2.090466e+000	7.176720e-003
2.089656085098278e+002	7.149288e-003	1.452296e+000	-2.140590e+000	7.171561e-003
2.090727814522598e+002	7.144843e-003	1.450323e+000	-2.159201e+000	7.169719e-003
2.091799543946918e+002	7.140947e-003	1.448341e+000	-2.177212e+000	7.167888e-003
2.092871273371239e+002	7.137598e-003	1.446350e+000	-2.194622e+000	7.166069e-003
2.093943002795559e+002	7.134798e-003	1.444350e+000	-2.211432e+000	7.164262e-003
2.095014732219879e+002	7.132545e-003	1.442340e+000	-2.227641e+000	7.162467e-003
2.096086461644199e+002	7.130841e-003	1.440321e+000	-2.243249e+000	7.160683e-003
2.097158191068519e+002	7.129685e-003	1.438293e+000	-2.258256e+000	7.158911e-003
2.098999315918737e+002	7.129062e-003	1.434786e+000	-2.280986e+000	7.155895e-003
2.101005780522004e+002	7.130109e-003	1.430941e+000	-2.302943e+000	7.152647e-003
2.101998825723794e+002	7.131213e-003	1.429027e+000	-2.312455e+000	7.151056e-003
2.102741903981824e+002	7.132259e-003	1.427588e+000	-2.318715e+000	7.149871e-003
2.103652624431092e+002	7.133763e-003	1.425817e+000	-2.325584e+000	7.148426e-003
2.104588528118459e+002	7.135526e-003	1.423991e+000	-2.331812e+000	7.146951e-003
2.105725351468407e+002	7.137895e-003	1.421765e+000	-2.338393e+000	7.145172e-003
2.106503850011831e+002	7.139620e-003	1.420235e+000	-2.342266e+000	7.143960e-003
2.107434889954072e+002	7.141745e-003	1.418398e+000	-2.346202e+000	7.142521e-003
2.108296777127671e+002	7.143731e-003	1.416691e+000	-2.349272e+000	7.141195e-003
2.109446364449156e+002	7.146338e-003	1.414404e+000	-2.352534e+000	7.139439e-003
2.111308579785386e+002	7.150230e-003	1.410678e+000	-2.356563e+000	7.136624e-003
2.113336781534739e+002	7.153621e-003	1.406597e+000	-2.359994e+000	7.133599e-003
2.114341635087554e+002	7.154842e-003	1.404565e+000	-2.361478e+000	7.132116e-003
2.115091925807643e+002	7.155518e-003	1.403041e+000	-2.362590e+000	7.131016e-003
2.115995241921498e+002	7.156036e-003	1.401200e+000	-2.364061e+000	7.129699e-003
2.118829550245335e+002	7.155344e-003	1.395386e+000	-2.370433e+000	7.125621e-003
2.119635478683736e+002	7.154461e-003	1.393722e+000	-2.373024e+000	7.124477e-003
2.120530722702434e+002	7.153112e-003	1.391868e+000	-2.376447e+000	7.123213e-003
2.121667940683271e+002	7.150845e-003	1.389504e+000	-2.381773e+000	7.121621e-003
2.123310857246562e+002	7.146506e-003	1.386073e+000	-2.391320e+000	7.119344e-003
2.124950888327075e+002	7.141004e-003	1.382630e+000	-2.403163e+000	7.117099e-003
2.126681698005423e+002	7.134091e-003	1.378980e+000	-2.418046e+000	7.114760e-003
2.127440900361622e+002	7.130755e-003	1.377371e+000	-2.425500e+000	7.113744e-003
2.128338288289224e+002	7.126613e-003	1.375464e+000	-2.435253e+000	7.112551e-003
2.129316131334003e+002	7.121898e-003	1.373379e+000	-2.446730e+000	7.111260e-003
2.130437374822712e+002	7.116303e-003	1.370981e+000	-2.460833e+000	7.109793e-003
2.131230654473864e+002	7.112266e-003	1.369279e+000	-2.471417e+000	7.108762e-003
2.132009681125697e+002	7.108273e-003	1.367603e+000	-2.482339e+000	7.107757e-003
2.132829235894528e+002	7.104074e-003	1.365834e+000	-2.494329e+000	7.106706e-003
2.133994508801921e+002	7.098174e-003	1.363311e+000	-2.512152e+000	7.105224e-003
2.135881622427365e+002	7.089024e-003	1.359203e+000	-2.542217e+000	7.102855e-003
2.137996225771698e+002	7.079789e-003	1.354577e+000	-2.576823e+000	7.100243e-003
2.140684786855252e+002	7.070325e-003	1.348647e+000	-2.621012e+000	7.096991e-003
2.143614207662733e+002	7.063685e-003	1.342124e+000	-2.666604e+000	7.093534e-003
2.146584408794185e+002	7.061293e-003	1.335442e+000	-2.706850e+000	7.090122e-003
2.148675713419789e+002	7.062174e-003	1.330699e+000	-2.730774e+000	7.087775e-003
2.151388513733145e+002	7.066061e-003	1.324506e+000	-2.756434e+000	7.084799e-003
2.154053027709446e+002	7.072144e-003	1.318364e+000	-2.773878e+000	7.081952e-003
2.156010911196478e+002	7.077448e-003	1.313818e+000	-2.782690e+000	7.079908e-003
2.158195181154874e+002	7.083574e-003	1.308713e+000	-2.788964e+000	7.077676e-003
2.159894126860583e+002	7.088089e-003	1.304715e+000	-2.791851e+000	7.075974e-003
2.163674968631380e+002	7.095804e-003	1.295762e+000	-2.796041e+000	7.072298e-003
2.165293099772978e+002	7.097645e-003	1.291897e+000	-2.796945e+000	7.070771e-003
2.166911230914575e+002	7.098286e-003	1.288014e+000	-2.799625e+000	7.069272e-003
2.168529362056173e+002	7.097726e-003	1.284114e+000	-2.804079e+000	7.067800e-003
2.170147493197771e+002	7.095967e-003	1.280197e+000	-2.810309e+000	7.066357e-003
2.171765624339369e+002	7.093007e-003	1.276262e+000	-2.818314e+000	7.064941e-003
2.173383755480966e+002	7.088848e-003	1.272310e+000	-2.828095e+000	7.063553e-003
2.175001886622564e+002	7.083488e-003	1.268341e+000	-2.839650e+000	7.062193e-003
2.177730753828281e+002	7.072727e-003	1.261614e+000	-2.865676e+000	7.059964e-003
2.180769015624696e+002	7.059073e-003	1.254064e+000	-2.903080e+000	7.057575e-003
2.182854738854116e+002	7.049521e-003	1.248845e+000	-2.932841e+000	7.055992e-003
2.187502027508022e+002	7.030839e-003	1.237116e+000	-3.005292e+000	7.052633e-003
2.188874591074621e+002	7.026533e-003	1.233628e+000	-3.027849e+000	7.051685e-003
2.190247154641220e+002	7.023133e-003	1.230125e+000	-3.049239e+000	7.050757e-003
2.191619718207819e+002	7.020640e-003	1.226610e+000	-3.069461e+000	7.049849e-003
2.192992281774418e+002	7.019052e-003	1.223080e+000	-3.088517e+000	7.048962e-003
2.194364845341017e+002	7.018371e-003	1.219537e+000	-3.106404e+000	7.048095e-003
2.195737408907615e+002	7.018597e-003	1.215980e+000	-3.123125e+000	7.047248e-003
2.197109972474214e+002	7.019728e-003	1.212410e+000	-3.138678e+000	7.046421e-003
2.200722507609408e+002	7.026578e-003	1.202966e+000	-3.171111e+000	7.044342e-003
2.203499839372122e+002	7.034615e-003	1.195640e+000	-3.186579e+000	7.042839e-003
2.206304092711467e+002	7.043856e-003	1.188191e+000	-3.195525e+000	7.041405e-003
2.207439723679149e+002	7.047611e-003	1.185158e+000	-3.197434e+000	7.040849e-003
2.209279763250015e+002	7.053382e-003	1.180224e+000	-3.199182e+000	7.039977e-003
2.213247204012989e+002	7.062998e-003	1.169528e+000	-3.200855e+000	7.038221e-003
2.214455265842023e+002	7.064845e-003	1.166250e+000	-3.200921e+000	7.037720e-003
2.215663327671056e+002	7.066008e-003	1.162963e+000	-3.201973e+000	7.037234e-003
2.216871389500089e+002	7.066489e-003	1.159667e+000	-3.204009e+000	7.036765e-003
2.218079451329123e+002	7.066287e-003	1.156361e+000	-3.207031e+000	7.036311e-003
2.219287513158157e+002	7.065402e-003	1.153046e+000	-3.211038e+000	7.035873e-003
