time	V(a1)	V(vout)	V(vouts2)	V(n001)
0.000000000000000e+000	9.500000e-003	-3.552392e+000	-3.552427e+000	9.500000e-003
9.999999717180685e-010	9.500000e-003	-3.552392e+000	-3.552427e+000	9.500000e-003
1.999999943436137e-009	9.500000e-003	-3.552392e+000	-3.552427e+000	9.500000e-003
3.999999886872274e-009	9.500000e-003	-3.552392e+000	-3.552427e+000	9.500000e-003
7.999999773744548e-009	9.500000e-003	-3.552392e+000	-3.552427e+000	9.500000e-003
1.599999954748910e-008	9.500000e-003	-3.552392e+000	-3.552427e+000	9.500000e-003
3.199999909497819e-008	9.500000e-003	-3.552392e+000	-3.552427e+000	9.500000e-003
6.399999818995639e-008	9.500000e-003	-3.552392e+000	-3.552427e+000	9.500000e-003
1.279999963799128e-007	9.500000e-003	-3.552392e+000	-3.552427e+000	9.500000e-003
2.559999927598256e-007	9.500000e-003	-3.552392e+000	-3.552427e+000	9.500000e-003
5.119999855196511e-007	9.500000e-003	-3.552392e+000	-3.552427e+000	9.500000e-003
1.023999971039302e-006	9.500000e-003	-3.552392e+000	-3.552427e+000	9.500000e-003
2.047999942078604e-006	9.500001e-003	-3.552392e+000	-3.552427e+000	9.500000e-003
4.095999884157209e-006	9.500001e-003	-3.552392e+000	-3.552427e+000	9.500001e-003
1.638399953662884e-005	9.500002e-003	-3.552392e+000	-3.552425e+000	9.500001e-003
9.601023728464501e-003	9.500869e-003	-3.552392e+000	-3.551188e+000	9.500496e-003
1.918566345739237e-002	9.501737e-003	-3.552392e+000	-3.549943e+000	9.500992e-003
2.877030318632024e-002	9.502604e-003	-3.552392e+000	-3.548690e+000	9.501487e-003
3.835494291524812e-002	9.503471e-003	-3.552392e+000	-3.547429e+000	9.501982e-003
4.793958264417599e-002	9.504338e-003	-3.552392e+000	-3.546160e+000	9.502478e-003
5.752422237310386e-002	9.505205e-003	-3.552392e+000	-3.544883e+000	9.502973e-003
6.710886210203171e-002	9.506072e-003	-3.552392e+000	-3.543599e+000	9.503468e-003
1.342177242040634e-001	9.512124e-003	-3.552392e+000	-3.534416e+000	9.506936e-003
2.684354484081268e-001	9.524090e-003	-3.552391e+000	-3.515288e+000	9.513873e-003
4.909031148722111e-001	9.543179e-003	-3.552389e+000	-3.482343e+000	9.525369e-003
7.826028539011705e-001	9.565899e-003	-3.552385e+000	-3.438386e+000	9.540443e-003
9.187183325135223e-001	9.575321e-003	-3.552381e+000	-3.418107e+000	9.547477e-003
1.017340095787182e+000	9.581612e-003	-3.552377e+000	-3.403820e+000	9.552572e-003
1.090971697735768e+000	9.586001e-003	-3.552374e+000	-3.393494e+000	9.556376e-003
1.179469431557966e+000	9.590920e-003	-3.552370e+000	-3.381537e+000	9.560948e-003
1.273474153319044e+000	9.595714e-003	-3.552364e+000	-3.369421e+000	9.565805e-003
1.384077748649267e+000	9.600788e-003	-3.552356e+000	-3.356180e+000	9.571519e-003
1.563340848721857e+000	9.607749e-003	-3.552340e+000	-3.337355e+000	9.580779e-003
1.848655482755462e+000	9.615922e-003	-3.552309e+000	-3.312486e+000	9.595514e-003
2.030406360752767e+000	9.619618e-003	-3.552284e+000	-3.300063e+000	9.604899e-003
2.156613206798387e+000	9.621685e-003	-3.552264e+000	-3.293525e+000	9.611416e-003
2.325272651236703e+000	9.624042e-003	-3.552234e+000	-3.287237e+000	9.620123e-003
2.490208992240520e+000	9.626162e-003	-3.552201e+000	-3.283434e+000	9.628635e-003
2.785749464952700e+000	9.630429e-003	-3.552130e+000	-3.280744e+000	9.643885e-003
3.076229354116355e+000	9.636505e-003	-3.552052e+000	-3.280120e+000	9.658869e-003
3.253274292976733e+000	9.641676e-003	-3.551999e+000	-3.279753e+000	9.667999e-003
3.467222460334398e+000	9.649773e-003	-3.551929e+000	-3.278206e+000	9.679029e-003
3.704670870775694e+000	9.661371e-003	-3.551844e+000	-3.273343e+000	9.691265e-003
3.818231234490293e+000	9.667913e-003	-3.551801e+000	-3.269306e+000	9.697116e-003
4.002195765674483e+000	9.679834e-003	-3.551726e+000	-3.259922e+000	9.706591e-003
4.294475602574670e+000	9.701788e-003	-3.551600e+000	-3.239563e+000	9.721640e-003
4.469890202419474e+000	9.716391e-003	-3.551519e+000	-3.223939e+000	9.730667e-003
4.682270228907176e+000	9.735016e-003	-3.551414e+000	-3.200458e+000	9.741592e-003
4.919395364596375e+000	9.756362e-003	-3.551289e+000	-3.169255e+000	9.753785e-003
5.219329165887118e+000	9.782901e-003	-3.551113e+000	-3.124443e+000	9.769198e-003
5.687235604459984e+000	9.819684e-003	-3.550807e+000	-3.050941e+000	9.793222e-003
5.976373817364469e+000	9.837851e-003	-3.550594e+000	-3.007358e+000	9.808053e-003
6.250067526405262e+000	9.851237e-003	-3.550371e+000	-2.971148e+000	9.822083e-003
6.437308149002504e+000	9.858277e-003	-3.550205e+000	-2.950536e+000	9.831674e-003
6.734414211769919e+000	9.866338e-003	-3.549927e+000	-2.923266e+000	9.846883e-003
7.025491994678538e+000	9.871457e-003	-3.549632e+000	-2.904011e+000	9.861770e-003
7.158515623282059e+000	9.872967e-003	-3.549488e+000	-2.898730e+000	9.868569e-003
7.291539251885580e+000	9.874678e-003	-3.549339e+000	-2.894309e+000	9.875365e-003
7.424562880489101e+000	9.876589e-003	-3.549184e+000	-2.890749e+000	9.882159e-003
7.557586509092622e+000	9.878701e-003	-3.549024e+000	-2.888049e+000	9.888949e-003
7.690610137696142e+000	9.881014e-003	-3.548860e+000	-2.886210e+000	9.895736e-003
7.823633766299663e+000	9.883527e-003	-3.548690e+000	-2.885231e+000	9.902521e-003
7.956657394903184e+000	9.886241e-003	-3.548515e+000	-2.885113e+000	9.909302e-003
8.330185597246480e+000	9.898988e-003	-3.548002e+000	-2.880675e+000	9.928326e-003
8.562102170089295e+000	9.910246e-003	-3.547662e+000	-2.874327e+000	9.940125e-003
8.866882279352389e+000	9.929067e-003	-3.547190e+000	-2.858351e+000	9.955615e-003
9.165713074589828e+000	9.951471e-003	-3.546705e+000	-2.835264e+000	9.970784e-003
9.454336861960595e+000	9.975819e-003	-3.546216e+000	-2.805376e+000	9.985418e-003
9.544660306574333e+000	9.983879e-003	-3.546057e+000	-2.793984e+000	9.989994e-003
9.634983751188070e+000	9.991910e-003	-3.545896e+000	-2.782024e+000	9.994569e-003
9.725307195801808e+000	9.999910e-003	-3.545731e+000	-2.769497e+000	9.999141e-003
9.815630640415545e+000	1.000788e-002	-3.545564e+000	-2.756403e+000	1.000371e-002
9.905954085029281e+000	1.001582e-002	-3.545394e+000	-2.742741e+000	1.000828e-002
9.996277529643018e+000	1.002373e-002	-3.545221e+000	-2.728512e+000	1.001285e-002
1.008660097425676e+001	1.003161e-002	-3.545045e+000	-2.713715e+000	1.001741e-002
1.038902722600487e+001	1.005589e-002	-3.544442e+000	-2.664351e+000	1.003269e-002
1.055534224721001e+001	1.006781e-002	-3.544099e+000	-2.637194e+000	1.004107e-002
1.075883490994758e+001	1.008069e-002	-3.543663e+000	-2.604986e+000	1.005133e-002
1.091563628572705e+001	1.008923e-002	-3.543316e+000	-2.581678e+000	1.005923e-002
1.099063146272337e+001	1.009287e-002	-3.543147e+000	-2.571184e+000	1.006300e-002
1.110828154351193e+001	1.009802e-002	-3.542876e+000	-2.555804e+000	1.006892e-002
1.129873322346314e+001	1.010494e-002	-3.542423e+000	-2.533837e+000	1.007849e-002
1.160054735164391e+001	1.011271e-002	-3.541683e+000	-2.504611e+000	1.009365e-002
1.176740702904497e+001	1.011567e-002	-3.541260e+000	-2.491621e+000	1.010201e-002
1.188493516535346e+001	1.011735e-002	-3.540955e+000	-2.484375e+000	1.010790e-002
1.205181431841372e+001	1.011938e-002	-3.540510e+000	-2.476404e+000	1.011626e-002
1.251040209503386e+001	1.012507e-002	-3.539223e+000	-2.464745e+000	1.013918e-002
1.281134670407148e+001	1.013108e-002	-3.538336e+000	-2.460457e+000	1.015419e-002
1.297898100540159e+001	1.013585e-002	-3.537829e+000	-2.458016e+000	1.016254e-002
1.309696798852740e+001	1.013995e-002	-3.537464e+000	-2.455889e+000	1.016841e-002
1.318377658738910e+001	1.014338e-002	-3.537192e+000	-2.453919e+000	1.017273e-002
1.326397168333638e+001	1.014688e-002	-3.536938e+000	-2.451711e+000	1.017671e-002
1.333821287758542e+001	1.015040e-002	-3.536700e+000	-2.449288e+000	1.018040e-002
1.341565766538594e+001	1.015437e-002	-3.536449e+000	-2.446270e+000	1.018425e-002
1.353240102702062e+001	1.016092e-002	-3.536067e+000	-2.440624e+000	1.019005e-002
1.372141607783492e+001	1.017290e-002	-3.535434e+000	-2.428517e+000	1.019942e-002
1.402112658200846e+001	1.019502e-002	-3.534408e+000	-2.403672e+000	1.021426e-002
1.418986220854934e+001	1.020881e-002	-3.533817e+000	-2.386412e+000	1.022260e-002
1.430850013612364e+001	1.021891e-002	-3.533394e+000	-2.372306e+000	1.022846e-002
1.447568125434670e+001	1.023349e-002	-3.532787e+000	-2.350039e+000	1.023672e-002
1.458347693753752e+001	1.024313e-002	-3.532389e+000	-2.334033e+000	1.024203e-002
1.469127262072834e+001	1.025257e-002	-3.531985e+000	-2.317573e+000	1.024734e-002
1.479906830391916e+001	1.026181e-002	-3.531576e+000	-2.300659e+000	1.025265e-002
1.490686398710998e+001	1.027085e-002	-3.531163e+000	-2.283291e+000	1.025795e-002
1.501465967030080e+001	1.027969e-002	-3.530745e+000	-2.265469e+000	1.026325e-002
1.512245535349162e+001	1.028832e-002	-3.530322e+000	-2.247194e+000	1.026855e-002
1.523025103668244e+001	1.029676e-002	-3.529894e+000	-2.228464e+000	1.027384e-002
1.540030107563356e+001	1.030878e-002	-3.529211e+000	-2.199794e+000	1.028218e-002
1.560746966331705e+001	1.032165e-002	-3.528359e+000	-2.165882e+000	1.029233e-002
1.584350826679501e+001	1.033375e-002	-3.527360e+000	-2.130220e+000	1.030388e-002
1.596111209115718e+001	1.033873e-002	-3.526851e+000	-2.114247e+000	1.030962e-002
1.615149050392340e+001	1.034536e-002	-3.526011e+000	-2.091325e+000	1.031891e-002
1.645319745781919e+001	1.035267e-002	-3.524650e+000	-2.060593e+000	1.033360e-002
1.673773725492636e+001	1.035688e-002	-3.523328e+000	-2.038929e+000	1.034743e-002
1.687004205783248e+001	1.035804e-002	-3.522697e+000	-2.032320e+000	1.035385e-002
1.700234686073861e+001	1.035939e-002	-3.522056e+000	-2.026562e+000	1.036026e-002
1.713465166364473e+001	1.036094e-002	-3.521407e+000	-2.021655e+000	1.036667e-002
1.726695646655086e+001	1.036269e-002	-3.520749e+000	-2.017599e+000	1.037307e-002
1.739926126945698e+001	1.036464e-002	-3.520082e+000	-2.014393e+000	1.037946e-002
1.753156607236311e+001	1.036679e-002	-3.519406e+000	-2.012039e+000	1.038585e-002
1.766387087526923e+001	1.036913e-002	-3.518721e+000	-2.010535e+000	1.039223e-002
1.794970813097334e+001	1.037753e-002	-3.517220e+000	-2.004617e+000	1.040598e-002
1.819076421810991e+001	1.038756e-002	-3.515919e+000	-1.996902e+000	1.041756e-002
1.838511040669565e+001	1.039775e-002	-3.514848e+000	-1.987340e+000	1.042688e-002
1.857397821392508e+001	1.040939e-002	-3.513787e+000	-1.974386e+000	1.043592e-002
1.887347285847459e+001	1.043097e-002	-3.512077e+000	-1.948213e+000	1.045023e-002
1.916115310040207e+001	1.045437e-002	-3.510398e+000	-1.915537e+000	1.046393e-002
1.929288103161601e+001	1.046586e-002	-3.509614e+000	-1.897059e+000	1.047020e-002
1.942460896282994e+001	1.047716e-002	-3.508820e+000	-1.877697e+000	1.047645e-002
1.955633689404387e+001	1.048825e-002	-3.508017e+000	-1.857452e+000	1.048270e-002
1.968806482525781e+001	1.049913e-002	-3.507205e+000	-1.836324e+000	1.048894e-002
1.981979275647175e+001	1.050980e-002	-3.506385e+000	-1.814312e+000	1.049518e-002
1.995152068768568e+001	1.052028e-002	-3.505555e+000	-1.791417e+000	1.050140e-002
2.008324861889961e+001	1.053054e-002	-3.504716e+000	-1.767638e+000	1.050762e-002
2.037268747845950e+001	1.054967e-002	-3.502847e+000	-1.717976e+000	1.052126e-002
2.062137673328677e+001	1.056295e-002	-3.501200e+000	-1.678034e+000	1.053295e-002
2.081408572292631e+001	1.057109e-002	-3.499897e+000	-1.650366e+000	1.054199e-002
2.100447809060200e+001	1.057735e-002	-3.498586e+000	-1.626666e+000	1.055090e-002
2.130620545846563e+001	1.058406e-002	-3.496475e+000	-1.594712e+000	1.056499e-002
2.147314237787452e+001	1.058643e-002	-3.495287e+000	-1.580215e+000	1.057277e-002
2.167724984342309e+001	1.058847e-002	-3.493810e+000	-1.566700e+000	1.058226e-002
2.190908622054985e+001	1.059027e-002	-3.492100e+000	-1.555893e+000	1.059302e-002
2.251690285729372e+001	1.059800e-002	-3.487465e+000	-1.539953e+000	1.062110e-002
2.268464699710496e+001	1.060214e-002	-3.486155e+000	-1.536086e+000	1.062882e-002
2.288955083239486e+001	1.060888e-002	-3.484530e+000	-1.530268e+000	1.063822e-002
2.304379101438514e+001	1.061529e-002	-3.483290e+000	-1.524361e+000	1.064529e-002
2.312143895451353e+001	1.061897e-002	-3.482661e+000	-1.520694e+000	1.064885e-002
2.323810710823181e+001	1.062505e-002	-3.481707e+000	-1.514094e+000	1.065418e-002
2.342700295576054e+001	1.063628e-002	-3.480146e+000	-1.500460e+000	1.066280e-002
2.372653871111881e+001	1.065718e-002	-3.477639e+000	-1.473219e+000	1.067644e-002
2.389543046607431e+001	1.067030e-002	-3.476207e+000	-1.454598e+000	1.068410e-002
2.401416053937606e+001	1.067992e-002	-3.475190e+000	-1.439544e+000	1.068948e-002
2.410146331215163e+001	1.068714e-002	-3.474436e+000	-1.427554e+000	1.069344e-002
2.418136684334096e+001	1.069382e-002	-3.473742e+000	-1.415962e+000	1.069705e-002
2.425466036509178e+001	1.069997e-002	-3.473102e+000	-1.404862e+000	1.070036e-002
2.433379627390958e+001	1.070661e-002	-3.472408e+000	-1.392387e+000	1.070394e-002
2.444991351446549e+001	1.071629e-002	-3.471381e+000	-1.373289e+000	1.070917e-002
2.493619043952985e+001	1.075394e-002	-3.466999e+000	-1.288562e+000	1.073102e-002
2.510622833818656e+001	1.076522e-002	-3.465439e+000	-1.258618e+000	1.073863e-002
2.531338504139169e+001	1.077720e-002	-3.463512e+000	-1.223173e+000	1.074788e-002
2.547432025910089e+001	1.078505e-002	-3.461995e+000	-1.197231e+000	1.075505e-002
2.566703210376042e+001	1.079273e-002	-3.460154e+000	-1.168961e+000	1.076362e-002
2.585742181434250e+001	1.079852e-002	-3.458310e+000	-1.144675e+000	1.077207e-002
2.615914529530424e+001	1.080448e-002	-3.455349e+000	-1.111806e+000	1.078541e-002
2.632608567544799e+001	1.080643e-002	-3.453691e+000	-1.096808e+000	1.079277e-002
2.653019655916484e+001	1.080795e-002	-3.451634e+000	-1.082691e+000	1.080174e-002
2.665014535467882e+001	1.080840e-002	-3.450411e+000	-1.076667e+000	1.080701e-002
2.677009415019279e+001	1.080905e-002	-3.449179e+000	-1.071265e+000	1.081226e-002
2.689004294570677e+001	1.080990e-002	-3.447937e+000	-1.066483e+000	1.081751e-002
2.700999174122075e+001	1.081096e-002	-3.446687e+000	-1.062322e+000	1.082275e-002
2.712994053673473e+001	1.081221e-002	-3.445428e+000	-1.058783e+000	1.082798e-002
2.724988933224871e+001	1.081367e-002	-3.444159e+000	-1.055864e+000	1.083320e-002
2.736983812776268e+001	1.081532e-002	-3.442882e+000	-1.053566e+000	1.083842e-002
2.765564207895557e+001	1.082235e-002	-3.439811e+000	-1.045800e+000	1.085081e-002
2.789672727185415e+001	1.083122e-002	-3.437178e+000	-1.036555e+000	1.086122e-002
2.809104909613956e+001	1.084046e-002	-3.435027e+000	-1.025781e+000	1.086959e-002
2.827993960447002e+001	1.085118e-002	-3.432912e+000	-1.011664e+000	1.087770e-002
2.857946753198498e+001	1.087127e-002	-3.429523e+000	-9.836692e-001	1.089052e-002
2.886710048253288e+001	1.089322e-002	-3.426224e+000	-9.492843e-001	1.090278e-002
2.902311187538380e+001	1.090618e-002	-3.424409e+000	-9.260771e-001	1.090941e-002
2.917912326823473e+001	1.091873e-002	-3.422579e+000	-9.018701e-001	1.091603e-002
2.933513466108565e+001	1.093088e-002	-3.420735e+000	-8.766632e-001	1.092262e-002
2.949114605393658e+001	1.094263e-002	-3.418875e+000	-8.504565e-001	1.092921e-002
2.964715744678750e+001	1.095398e-002	-3.417001e+000	-8.232500e-001	1.093577e-002
2.980316883963843e+001	1.096492e-002	-3.415112e+000	-7.950436e-001	1.094233e-002
2.995918023248935e+001	1.097546e-002	-3.413208e+000	-7.658374e-001	1.094887e-002
3.021246942421743e+001	1.098785e-002	-3.410081e+000	-7.213392e-001	1.095945e-002
3.046575861594551e+001	1.099798e-002	-3.406911e+000	-6.823768e-001	1.096999e-002
3.071904780767359e+001	1.100586e-002	-3.403698e+000	-6.489500e-001	1.098049e-002
3.097233699940167e+001	1.101149e-002	-3.400441e+000	-6.210590e-001	1.099094e-002
3.122562619112975e+001	1.101486e-002	-3.397140e+000	-5.987037e-001	1.100136e-002
3.147891538285783e+001	1.101597e-002	-3.393796e+000	-5.818841e-001	1.101173e-002
3.173220457458591e+001	1.101483e-002	-3.390409e+000	-5.706002e-001	1.102206e-002
3.187755831666305e+001	1.101502e-002	-3.388444e+000	-5.669168e-001	1.102797e-002
3.202291205874018e+001	1.101602e-002	-3.386466e+000	-5.629329e-001	1.103387e-002
3.216826580081732e+001	1.101783e-002	-3.384475e+000	-5.586484e-001	1.103975e-002
3.231361954289446e+001	1.102044e-002	-3.382470e+000	-5.540632e-001	1.104561e-002
3.245897328497159e+001	1.102386e-002	-3.380453e+000	-5.491775e-001	1.105147e-002
3.260432702704873e+001	1.102809e-002	-3.378422e+000	-5.439912e-001	1.105730e-002
3.274968076912587e+001	1.103313e-002	-3.376378e+000	-5.385042e-001	1.106313e-002
3.294400150224570e+001	1.104176e-002	-3.373619e+000	-5.274273e-001	1.107089e-002
3.313289302724512e+001	1.105189e-002	-3.370912e+000	-5.130240e-001	1.107841e-002
3.343242244531172e+001	1.107103e-002	-3.366582e+000	-4.845892e-001	1.109029e-002
3.372005327798447e+001	1.109207e-002	-3.362376e+000	-4.497982e-001	1.110163e-002
3.396056275206897e+001	1.111068e-002	-3.358815e+000	-4.142142e-001	1.111107e-002
3.434383834196678e+001	1.113997e-002	-3.353053e+000	-3.490204e-001	1.112603e-002
3.493153598957860e+001	1.117719e-002	-3.344048e+000	-2.439316e-001	1.114877e-002
3.518022285045169e+001	1.118832e-002	-3.340164e+000	-2.024001e-001	1.115832e-002
3.537293425498486e+001	1.119479e-002	-3.337122e+000	-1.735301e-001	1.116569e-002
3.556332437518155e+001	1.119939e-002	-3.334087e+000	-1.486695e-001	1.117294e-002
3.586504845534479e+001	1.120345e-002	-3.329236e+000	-1.149149e-001	1.118438e-002
3.603198830198315e+001	1.120434e-002	-3.326530e+000	-9.944184e-002	1.119068e-002
3.614956396481414e+001	1.120456e-002	-3.324609e+000	-9.046946e-002	1.119510e-002
3.623609865875888e+001	1.120456e-002	-3.323189e+000	-8.476212e-002	1.119835e-002
3.631645599758357e+001	1.120449e-002	-3.321865e+000	-8.007935e-002	1.120137e-002
3.639177768953984e+001	1.120439e-002	-3.320620e+000	-7.616129e-002	1.120419e-002
3.646793522342547e+001	1.120429e-002	-3.319356e+000	-7.266784e-002	1.120703e-002
3.658515509010788e+001	1.120417e-002	-3.317402e+000	-6.808044e-002	1.121141e-002
3.677492524442896e+001	1.120437e-002	-3.314216e+000	-6.194923e-002	1.121846e-002
3.726431134307193e+001	1.120950e-002	-3.305908e+000	-4.817165e-002	1.123654e-002
3.737666506105072e+001	1.121203e-002	-3.303978e+000	-4.459226e-002	1.124066e-002
3.745969969772265e+001	1.121428e-002	-3.302546e+000	-4.154700e-002	1.124371e-002
3.754216988723747e+001	1.121684e-002	-3.301118e+000	-3.808638e-002	1.124672e-002
3.764472182428000e+001	1.122050e-002	-3.299336e+000	-3.317335e-002	1.125047e-002
3.773909396764560e+001	1.122432e-002	-3.297690e+000	-2.787765e-002	1.125390e-002
3.789239508157407e+001	1.123145e-002	-3.295001e+000	-1.731012e-002	1.125947e-002
3.813848045784161e+001	1.124512e-002	-3.290653e+000	4.182064e-003	1.126838e-002
3.842405109930245e+001	1.126381e-002	-3.285570e+000	3.482058e-002	1.127865e-002
3.855124439124270e+001	1.127284e-002	-3.283291e+000	5.081052e-002	1.128320e-002
3.864411530019199e+001	1.127961e-002	-3.281618e+000	6.376104e-002	1.128652e-002
3.872009422032142e+001	1.128522e-002	-3.280244e+000	7.497502e-002	1.128923e-002
3.879872050902978e+001	1.129106e-002	-3.278818e+000	8.710824e-002	1.129203e-002
3.888714802803170e+001	1.129763e-002	-3.277210e+000	1.013197e-001	1.129517e-002
3.899982195396452e+001	1.130595e-002	-3.275151e+000	1.202151e-001	1.129916e-002
3.918237797892632e+001	1.131906e-002	-3.271796e+000	1.521305e-001	1.130562e-002
3.977352091863432e+001	1.135460e-002	-3.260799e+000	2.579319e-001	1.132632e-002
4.001513967858036e+001	1.136469e-002	-3.256232e+000	2.984940e-001	1.133471e-002
4.021498404436886e+001	1.137081e-002	-3.252421e+000	3.287051e-001	1.134161e-002
4.039871753414939e+001	1.137469e-002	-3.248888e+000	3.529519e-001	1.134792e-002
4.069065615261489e+001	1.137777e-002	-3.243234e+000	3.861092e-001	1.135790e-002
4.086637944115066e+001	1.137817e-002	-3.239806e+000	4.026986e-001	1.136387e-002
4.107905693467586e+001	1.137765e-002	-3.235625e+000	4.182607e-001	1.137106e-002
4.131624352927197e+001	1.137647e-002	-3.230919e+000	4.306926e-001	1.137904e-002
4.161571992176560e+001	1.137537e-002	-3.224915e+000	4.411635e-001	1.138905e-002
4.172390039352116e+001	1.137522e-002	-3.222734e+000	4.438383e-001	1.139265e-002
4.183208086527671e+001	1.137555e-002	-3.220545e+000	4.467113e-001	1.139623e-002
4.194026133703226e+001	1.137634e-002	-3.218349e+000	4.497827e-001	1.139981e-002
4.204844180878782e+001	1.137761e-002	-3.216145e+000	4.530523e-001	1.140338e-002
4.215662228054337e+001	1.137934e-002	-3.213932e+000	4.565202e-001	1.140694e-002
4.226480275229893e+001	1.138155e-002	-3.211712e+000	4.601863e-001	1.141049e-002
4.237298322405448e+001	1.138423e-002	-3.209484e+000	4.640507e-001	1.141402e-002
4.253122963639126e+001	1.138930e-002	-3.206208e+000	4.716420e-001	1.141918e-002
4.264663846950594e+001	1.139377e-002	-3.203808e+000	4.785997e-001	1.142293e-002
4.283353736966618e+001	1.140236e-002	-3.199899e+000	4.927357e-001	1.142898e-002
4.313014108591982e+001	1.141902e-002	-3.193658e+000	5.206529e-001	1.143852e-002
4.330165919411253e+001	1.143000e-002	-3.190027e+000	5.400766e-001	1.144400e-002
4.342193432831620e+001	1.143811e-002	-3.187468e+000	5.556782e-001	1.144782e-002
4.351026187727334e+001	1.144422e-002	-3.185581e+000	5.680692e-001	1.145063e-002
4.366915898579958e+001	1.145537e-002	-3.182174e+000	5.921184e-001	1.145566e-002
4.374660126956706e+001	1.146081e-002	-3.180507e+000	6.045677e-001	1.145810e-002
4.386334555819440e+001	1.146895e-002	-3.177985e+000	6.241302e-001	1.146177e-002
4.405236207823658e+001	1.148172e-002	-3.173880e+000	6.570914e-001	1.146769e-002
4.435207473606617e+001	1.150003e-002	-3.167331e+000	7.106413e-001	1.147701e-002
4.463944523061537e+001	1.151432e-002	-3.160999e+000	7.615634e-001	1.148588e-002
4.472668601566186e+001	1.151789e-002	-3.159064e+000	7.764546e-001	1.148856e-002
4.480662603853877e+001	1.152083e-002	-3.157286e+000	7.897193e-001	1.149100e-002
4.487967566398189e+001	1.152323e-002	-3.155657e+000	8.014734e-001	1.149324e-002
4.495882749590102e+001	1.152553e-002	-3.153886e+000	8.137143e-001	1.149565e-002
4.507493884040420e+001	1.152832e-002	-3.151280e+000	8.305935e-001	1.149918e-002
4.526295195613627e+001	1.153144e-002	-3.147038e+000	8.550092e-001	1.150487e-002
4.556119269192173e+001	1.153320e-002	-3.140266e+000	8.881733e-001	1.151383e-002
4.573124288053379e+001	1.153280e-002	-3.136382e+000	9.038091e-001	1.151891e-002
4.585065560963477e+001	1.153209e-002	-3.133639e+000	9.128143e-001	1.152246e-002
4.593841161472206e+001	1.153140e-002	-3.131617e+000	9.185049e-001	1.152506e-002
4.601800818294903e+001	1.153071e-002	-3.129777e+000	9.230364e-001	1.152741e-002
4.609932985179987e+001	1.152995e-002	-3.127893e+000	9.271443e-001	1.152981e-002
4.617445024899483e+001	1.152925e-002	-3.126148e+000	9.304682e-001	1.153202e-002
4.629205398543092e+001	1.152820e-002	-3.123406e+000	9.348624e-001	1.153547e-002
4.648243225892559e+001	1.152687e-002	-3.118946e+000	9.406670e-001	1.154102e-002
4.678413900908556e+001	1.152661e-002	-3.111836e+000	9.485486e-001	1.154977e-002
4.706867909512312e+001	1.152946e-002	-3.105080e+000	9.563782e-001	1.155793e-002
4.723557360710553e+001	1.153285e-002	-3.101088e+000	9.624199e-001	1.156269e-002
4.731087124741337e+001	1.153483e-002	-3.099281e+000	9.657049e-001	1.156483e-002
4.738705743589620e+001	1.153711e-002	-3.097449e+000	9.695030e-001	1.156699e-002
4.750426669621410e+001	1.154118e-002	-3.094620e+000	9.764315e-001	1.157030e-002
4.769402004574887e+001	1.154915e-002	-3.090020e+000	9.905834e-001	1.157563e-002
4.799481218721054e+001	1.156487e-002	-3.082691e+000	1.018611e+000	1.158401e-002
4.816258243069098e+001	1.157493e-002	-3.078582e+000	1.037449e+000	1.158866e-002
4.828064985347315e+001	1.158241e-002	-3.075677e+000	1.052634e+000	1.159191e-002
4.844767542606270e+001	1.159331e-002	-3.071551e+000	1.076457e+000	1.159648e-002
4.859940178422082e+001	1.160333e-002	-3.067786e+000	1.100122e+000	1.160062e-002
4.871605207075096e+001	1.161096e-002	-3.064879e+000	1.119444e+000	1.160378e-002
4.890491959814600e+001	1.162290e-002	-3.060151e+000	1.152009e+000	1.160888e-002
4.973265769503157e+001	1.166083e-002	-3.039180e+000	1.294771e+000	1.163083e-002
4.992790849166055e+001	1.166506e-002	-3.034159e+000	1.323466e+000	1.163592e-002
5.011593315012183e+001	1.166735e-002	-3.029295e+000	1.347467e+000	1.164078e-002
5.041419083064429e+001	1.166779e-002	-3.021540e+000	1.379960e+000	1.164843e-002
5.070362964494354e+001	1.166540e-002	-3.013960e+000	1.403930e+000	1.165577e-002
5.083698936566695e+001	1.166345e-002	-3.010444e+000	1.411388e+000	1.165913e-002
5.097034908639036e+001	1.166169e-002	-3.006915e+000	1.417953e+000	1.166246e-002
5.110370880711378e+001	1.166012e-002	-3.003374e+000	1.423624e+000	1.166579e-002
5.123706852783718e+001	1.165874e-002	-2.999821e+000	1.428402e+000	1.166909e-002
5.137042824856059e+001	1.165755e-002	-2.996256e+000	1.432287e+000	1.167238e-002
5.150378796928401e+001	1.165656e-002	-2.992678e+000	1.435278e+000	1.167565e-002
5.163714769000742e+001	1.165575e-002	-2.989088e+000	1.437376e+000	1.167891e-002
5.181010446777856e+001	1.165626e-002	-2.984419e+000	1.440386e+000	1.168310e-002
5.198306124554970e+001	1.165817e-002	-2.979731e+000	1.445576e+000	1.168727e-002
5.215601802332084e+001	1.166146e-002	-2.975022e+000	1.452944e+000	1.169141e-002
5.232897480109197e+001	1.166614e-002	-2.970292e+000	1.462491e+000	1.169552e-002
5.250193157886312e+001	1.167221e-002	-2.965543e+000	1.474216e+000	1.169960e-002
5.267488835663426e+001	1.167967e-002	-2.960774e+000	1.488120e+000	1.170365e-002
5.284784513440540e+001	1.168853e-002	-2.955984e+000	1.504203e+000	1.170767e-002
